userid,version,sum_gamerounds,retention_1,retention_7
4105296,gate_40,37,True,False
4105641,gate_40,5,False,False
4105649,gate_40,4,False,False
4105683,gate_40,17,False,False
4105755,gate_40,8,False,False
4105905,gate_40,1,False,False
4106044,gate_40,103,True,False
4106505,gate_40,1,False,False
4106663,gate_40,40,True,False
4106790,gate_40,5,False,False
4107191,gate_40,21,True,False
4107329,gate_40,6,False,False
4107389,gate_40,40,True,False
4107763,gate_40,19,True,False
4107782,gate_40,35,True,True
4108123,gate_40,60,True,True
4108400,gate_40,7,False,False
4108685,gate_40,7,False,False
4108687,gate_40,3,False,False
4108752,gate_40,2,False,False
4109284,gate_40,4,False,False
4109712,gate_40,2,False,False
4110295,gate_40,1,False,False
4110668,gate_40,1,False,False
4111127,gate_40,29,False,False
4111320,gate_40,42,True,False
4111331,gate_40,20,True,False
4111344,gate_40,101,True,False
4111412,gate_40,77,False,True
4111523,gate_40,3,False,False
4111962,gate_40,19,True,False
4112079,gate_40,15,True,False
4112275,gate_40,52,False,False
4112384,gate_40,3,False,False
4112511,gate_40,10,False,False
4112594,gate_40,2,False,False
4112626,gate_40,12,True,False
4112798,gate_40,3,False,False
4112886,gate_40,15,True,False
4112910,gate_40,2,False,False
4113120,gate_40,42,True,False
4113216,gate_40,0,False,False
4113225,gate_40,2,False,False
4113490,gate_40,31,True,False
4113599,gate_40,43,False,False
4113783,gate_40,16,True,False
4113875,gate_40,48,True,False
4114624,gate_40,0,False,False
4114631,gate_40,59,True,True
4114745,gate_40,12,False,False
4114830,gate_40,2,False,False
4114837,gate_40,52,True,False
4114855,gate_40,56,True,False
4115049,gate_40,26,True,False
4115427,gate_40,23,True,False
4115644,gate_40,1,False,False
4115862,gate_40,37,True,False
4116303,gate_40,2,False,False
4116464,gate_40,2,False,False
4116580,gate_40,21,True,False
4117187,gate_40,19,True,False
4117459,gate_40,85,True,False
4117484,gate_40,10,True,False
4117486,gate_40,0,False,False
4117576,gate_40,8,True,False
4117656,gate_40,16,True,False
4117768,gate_40,42,True,False
4117840,gate_40,4,False,False
4118277,gate_40,46,False,False
4118668,gate_40,48,True,False
4119073,gate_40,1,False,False
4119425,gate_40,50,True,False
4119605,gate_40,2,False,False
4119818,gate_40,3,False,False
4119824,gate_40,63,True,False
4120097,gate_40,18,False,False
4120260,gate_40,5,False,False
4120311,gate_40,75,True,False
4120681,gate_40,10,True,False
4120832,gate_40,0,False,False
4120966,gate_40,0,False,False
4121680,gate_40,37,False,False
4121863,gate_40,31,True,False
4121979,gate_40,87,False,True
4122064,gate_40,27,False,False
4122123,gate_40,2,False,False
4122353,gate_40,19,False,True
4122839,gate_40,7,False,False
4123675,gate_40,9,False,False
4123828,gate_40,0,False,False
4123906,gate_40,1,False,False
4124172,gate_40,46,True,False
4124361,gate_40,29,True,True
4125396,gate_40,38,True,False
4125668,gate_40,31,False,False
4126021,gate_40,0,False,False
4126032,gate_40,2,False,False
4126316,gate_40,46,True,False
4126458,gate_40,13,False,False
4126583,gate_40,7,False,False
4126595,gate_40,19,False,True
4126930,gate_40,0,False,False
4126948,gate_40,4,False,False
4127619,gate_40,5,False,False
4128083,gate_40,28,True,False
4128572,gate_40,8,True,False
4128728,gate_40,1,False,False
4128835,gate_40,103,True,True
4129014,gate_40,15,False,True
4129273,gate_40,3,False,False
4129428,gate_40,13,False,False
4129466,gate_40,54,False,False
4129561,gate_40,7,False,False
4129578,gate_40,7,True,False
4130091,gate_40,20,False,False
4130270,gate_40,53,True,False
4130340,gate_40,11,False,False
4130508,gate_40,5,False,False
4130810,gate_40,9,False,False
4131721,gate_40,66,True,False
4131794,gate_40,1,False,False
4131805,gate_40,64,True,False
4132018,gate_40,21,True,False
4132134,gate_40,1,False,False
4132210,gate_40,37,False,False
4132238,gate_40,0,False,False
4132309,gate_40,21,True,False
4132565,gate_40,12,True,False
4132687,gate_40,28,True,False
4133182,gate_40,6,False,False
4133515,gate_40,0,False,False
4133527,gate_40,33,True,False
4133707,gate_40,2,False,False
4133759,gate_40,85,True,False
4133856,gate_40,6,False,False
4134416,gate_40,12,False,False
4134592,gate_40,13,False,False
4134904,gate_40,82,False,False
4134907,gate_40,5,False,False
4135188,gate_40,21,False,False
4135318,gate_40,1,False,False
4135904,gate_40,5,False,False
4136974,gate_40,7,False,False
4137884,gate_40,31,False,True
4138421,gate_40,1,False,False
4138506,gate_40,3,False,False
4138590,gate_40,0,False,False
4138878,gate_40,4,False,False
4138970,gate_40,20,True,False
4138994,gate_40,24,False,False
4139126,gate_40,14,False,False
4139384,gate_40,2,False,False
4139629,gate_40,33,False,False
4139927,gate_40,51,True,False
4140157,gate_40,17,False,False
4140235,gate_40,1,False,False
4140435,gate_40,14,False,False
4140484,gate_40,14,True,False
4140642,gate_40,104,True,False
4140761,gate_40,0,False,False
4140915,gate_40,5,False,False
4141114,gate_40,37,True,True
4141132,gate_40,14,False,False
4141195,gate_40,1,False,False
4141496,gate_40,19,False,False
4141720,gate_40,3,False,True
4141947,gate_40,42,True,True
4142409,gate_40,73,True,False
4142726,gate_40,42,False,True
4142806,gate_40,5,True,False
4143330,gate_40,61,False,False
4143447,gate_40,53,True,False
4143475,gate_40,1,False,False
4143836,gate_40,17,False,False
4143895,gate_40,3,False,False
4144057,gate_40,12,True,False
4144105,gate_40,45,True,False
4144156,gate_40,89,False,True
4144538,gate_40,5,False,False
4145117,gate_40,0,False,False
4145212,gate_40,6,False,False
4145332,gate_40,30,True,False
4145432,gate_40,8,False,False
4145917,gate_40,14,False,False
4146020,gate_40,37,True,False
4146167,gate_40,69,True,True
4146613,gate_40,14,True,False
4146743,gate_40,15,False,False
4147574,gate_40,10,False,False
4148220,gate_40,52,True,True
4148256,gate_40,40,True,False
4148276,gate_40,50,True,True
4148321,gate_40,0,False,False
4148413,gate_40,1,False,False
4148801,gate_40,0,False,False
4149635,gate_40,20,True,False
4149870,gate_40,0,False,False
4149965,gate_40,12,False,False
4150282,gate_40,34,False,False
4150429,gate_40,19,True,False
4150490,gate_40,3,False,False
4150569,gate_40,12,False,False
4150653,gate_40,3,False,False
4150739,gate_40,3,False,False
4150822,gate_40,78,True,False
4150919,gate_40,10,False,False
4151614,gate_40,54,True,False
4151687,gate_40,67,True,False
4151867,gate_40,30,False,False
4151871,gate_40,49,False,False
4152223,gate_40,8,False,False
4152261,gate_40,54,False,True
4152290,gate_40,3,False,False
4152590,gate_40,89,True,False
4152864,gate_40,32,False,False
4153114,gate_40,6,False,False
4153174,gate_40,82,True,False
4153215,gate_40,5,False,False
4153321,gate_40,19,False,True
4153359,gate_40,6,False,False
4153878,gate_40,17,False,False
4154337,gate_40,0,False,False
4154785,gate_40,13,False,False
4155222,gate_40,1,False,False
4155319,gate_40,33,True,False
4155898,gate_40,7,True,False
4156272,gate_40,26,False,False
4156289,gate_40,6,False,False
4156626,gate_40,4,False,False
4156821,gate_40,68,True,False
4157137,gate_40,3,False,False
4157383,gate_40,5,False,False
4157520,gate_40,0,False,False
4157626,gate_40,10,False,False
4157779,gate_40,8,False,False
4157800,gate_40,18,True,False
4157886,gate_40,15,False,False
4157968,gate_40,45,True,False
4158042,gate_40,24,True,False
4158361,gate_40,109,True,False
4158369,gate_40,112,True,False
4158462,gate_40,35,False,False
4158549,gate_40,15,False,False
4159066,gate_40,36,True,True
4159165,gate_40,23,True,True
4159463,gate_40,35,True,False
4159530,gate_40,54,True,False
4159913,gate_40,1,False,False
4159933,gate_40,12,True,False
4160365,gate_40,7,False,False
4160560,gate_40,23,False,False
4160790,gate_40,55,True,False
4161157,gate_40,3,False,True
4161500,gate_40,16,True,False
4161784,gate_40,6,False,False
4162040,gate_40,2,False,False
4162389,gate_40,0,False,False
4162781,gate_40,53,True,False
4162808,gate_40,19,True,False
4162884,gate_40,5,False,False
4163181,gate_40,56,False,True
4163237,gate_40,4,False,False
4163746,gate_40,12,False,False
4163950,gate_40,8,False,False
4164134,gate_40,34,False,False
4164487,gate_40,0,False,False
4164728,gate_40,11,True,False
4164763,gate_40,4,False,False
4164897,gate_40,9,False,False
4165228,gate_40,13,False,False
4165284,gate_40,0,False,False
4165872,gate_40,1,False,False
4165936,gate_40,31,True,False
4165945,gate_40,8,True,False
4166282,gate_40,11,False,False
4166400,gate_40,70,True,False
4166408,gate_40,51,True,False
4166569,gate_40,42,True,False
4166691,gate_40,1,False,False
4166796,gate_40,69,True,False
4166941,gate_40,12,True,False
4167135,gate_40,6,False,False
4167262,gate_40,6,False,False
4168025,gate_40,21,False,False
4168106,gate_40,6,True,False
4168477,gate_40,75,False,True
4168499,gate_40,66,False,False
4169377,gate_40,3,False,False
4170057,gate_40,18,False,True
4170446,gate_40,19,False,True
4170760,gate_40,14,False,False
4170797,gate_40,2,False,False
4171186,gate_40,6,False,False
4171446,gate_40,89,True,False
4171705,gate_40,24,False,False
4172154,gate_40,87,True,False
4172306,gate_40,19,True,False
4172434,gate_40,83,False,False
4172602,gate_40,12,False,False
4172819,gate_40,76,True,False
4172849,gate_40,0,False,False
4173510,gate_40,22,True,False
4173691,gate_40,51,False,False
4173859,gate_40,7,True,False
4173989,gate_40,80,True,False
4174127,gate_40,34,False,False
4174165,gate_40,88,False,True
4175374,gate_40,5,False,False
4175436,gate_40,8,False,False
4175810,gate_40,6,False,False
4176062,gate_40,29,True,False
4176747,gate_40,10,True,False
4176893,gate_40,0,False,False
4177539,gate_40,86,True,True
4178019,gate_40,74,True,False
4178029,gate_40,2,False,False
4178692,gate_40,61,False,False
4178861,gate_40,43,False,False
4178868,gate_40,103,True,False
4178909,gate_40,21,True,False
4179130,gate_40,20,False,False
4179175,gate_40,95,True,True
4179200,gate_40,1,False,False
4180070,gate_40,45,False,True
4180190,gate_40,4,False,False
4180221,gate_40,2,False,False
4180522,gate_40,0,False,False
4180684,gate_40,11,True,False
4181383,gate_40,3,False,False
4181498,gate_40,6,False,False
4181958,gate_40,8,False,False
4182175,gate_40,9,True,False
4182311,gate_40,14,True,False
4182649,gate_40,44,True,False
4182684,gate_40,14,True,False
4182700,gate_40,54,True,False
4182737,gate_40,23,True,False
4182896,gate_40,1,False,False
4183382,gate_40,2,False,False
4183413,gate_40,1,False,False
4183443,gate_40,43,True,True
4183908,gate_40,5,False,False
4184341,gate_40,9,False,False
4184553,gate_40,34,True,False
4184610,gate_40,8,False,False
4184785,gate_40,17,True,False
4184879,gate_40,2,False,False
4184887,gate_40,1,False,False
4185448,gate_40,39,True,False
4185817,gate_40,8,False,False
4185933,gate_40,13,False,False
4185958,gate_40,9,False,False
4186081,gate_40,0,False,False
4186186,gate_40,22,True,False
4186232,gate_40,23,False,False
4186426,gate_40,2,False,False
4186545,gate_40,7,True,False
4187411,gate_40,1,False,False
4187572,gate_40,3,False,False
4187779,gate_40,11,True,False
4187950,gate_40,20,False,True
4188286,gate_40,23,False,False
4188687,gate_40,27,False,False
4189201,gate_40,2,False,False
4189349,gate_40,26,False,False
4189640,gate_40,6,False,False
4189820,gate_40,1,False,False
4190027,gate_40,6,False,False
4190134,gate_40,24,False,False
4190522,gate_40,7,False,False
4190617,gate_40,16,True,False
4190937,gate_40,51,True,False
4191771,gate_40,14,True,False
4192477,gate_40,6,False,False
4192492,gate_40,96,True,False
4192558,gate_40,5,True,True
4192825,gate_40,75,True,True
4192986,gate_40,1,False,False
4193097,gate_40,20,False,False
4193140,gate_40,0,False,False
4193207,gate_40,61,True,True
4193584,gate_40,66,False,False
4193610,gate_40,5,False,False
4194474,gate_40,8,True,False
4194722,gate_40,1,False,False
4194794,gate_40,68,True,False
4194841,gate_40,90,True,True
4194928,gate_40,17,False,False
4195032,gate_40,17,True,False
4195161,gate_40,1,False,False
4195306,gate_40,41,True,False
4195335,gate_40,3,False,False
4195664,gate_40,7,False,False
4195957,gate_40,2,False,False
4196110,gate_40,20,False,False
4196228,gate_40,96,True,False
4196630,gate_40,94,True,False
4196689,gate_40,4,False,False
4197078,gate_40,25,True,False
4197123,gate_40,69,True,False
4197394,gate_40,78,True,False
4197513,gate_40,3,False,False
4197737,gate_40,1,False,False
4197854,gate_40,1,False,False
4198237,gate_40,4,False,False
4198486,gate_40,13,False,False
4198604,gate_40,26,False,False
4199026,gate_40,68,True,False
4199496,gate_40,7,False,False
4199504,gate_40,1,False,False
4199853,gate_40,6,False,False
4200309,gate_40,1,False,False
4200317,gate_40,13,False,False
4200841,gate_40,15,False,False
4200893,gate_40,59,True,False
4200897,gate_40,4,False,False
4201152,gate_40,27,True,False
4201390,gate_40,6,False,False
4201496,gate_40,5,False,False
4201794,gate_40,1,False,False
4201922,gate_40,43,True,False
4201934,gate_40,13,True,False
4201962,gate_40,2,False,False
4202566,gate_40,62,False,True
4202910,gate_40,55,True,True
4203002,gate_40,0,False,False
4203204,gate_40,12,False,False
4203292,gate_40,10,False,False
4203882,gate_40,2,False,False
4204219,gate_40,116,True,False
4204440,gate_40,79,True,True
4204459,gate_40,1,False,False
4204701,gate_40,5,False,False
4204734,gate_40,0,False,False
4204748,gate_40,63,True,False
4204852,gate_40,15,False,False
4204925,gate_40,2,False,False
4204954,gate_40,52,True,False
4204989,gate_40,2,False,False
4205150,gate_40,86,True,True
4205307,gate_40,44,True,True
4205326,gate_40,3,True,False
4206235,gate_40,3,False,False
4206311,gate_40,109,True,True
4207124,gate_40,0,False,False
4207270,gate_40,110,True,False
4207391,gate_40,1,False,False
4207633,gate_40,67,True,True
4207701,gate_40,61,True,False
4207827,gate_40,40,False,False
4207835,gate_40,51,True,True
4208050,gate_40,14,False,False
4208558,gate_40,14,True,False
4208788,gate_40,106,True,False
4208819,gate_40,45,True,False
4208873,gate_40,23,False,False
4209174,gate_40,1,False,False
4209213,gate_40,11,False,False
4209401,gate_40,2,False,False
4209667,gate_40,15,False,False
4209677,gate_40,0,False,False
4209753,gate_40,8,False,False
4210019,gate_40,3,False,False
4210219,gate_40,37,False,False
4210344,gate_40,27,True,False
4210447,gate_40,3,False,False
4210498,gate_40,20,True,False
4210540,gate_40,4,False,False
4210737,gate_40,8,True,False
4210827,gate_40,32,True,False
4210863,gate_40,36,True,False
4211141,gate_40,45,True,False
4211236,gate_40,28,True,False
4212232,gate_40,10,False,False
4212835,gate_40,25,False,False
4212858,gate_40,9,False,False
4213683,gate_40,6,False,False
4213794,gate_40,13,False,False
4213909,gate_40,15,False,False
4213923,gate_40,17,False,False
4214011,gate_40,0,False,False
4214013,gate_40,2,False,False
4214182,gate_40,40,True,False
4214369,gate_40,5,False,False
4214572,gate_40,6,False,False
4214726,gate_40,6,False,False
4215082,gate_40,31,False,False
4215113,gate_40,14,True,False
4215723,gate_40,0,False,False
4215976,gate_40,17,True,False
4216096,gate_40,21,True,False
4216341,gate_40,1,False,False
4216392,gate_40,1,False,False
4216560,gate_40,6,False,False
4217124,gate_40,8,False,False
4217608,gate_40,14,False,False
4217615,gate_40,5,False,False
4217929,gate_40,7,False,False
4218496,gate_40,83,True,True
4218581,gate_40,47,False,False
4219058,gate_40,0,False,False
4219313,gate_40,4,False,False
4219407,gate_40,13,False,False
4219556,gate_40,1,False,False
4220309,gate_40,43,False,False
4220558,gate_40,13,False,False
4221711,gate_40,14,True,False
4221865,gate_40,72,True,False
4221966,gate_40,12,False,False
4222152,gate_40,23,True,True
4222179,gate_40,11,False,True
4222994,gate_40,29,True,True
4223256,gate_40,26,False,False
4223666,gate_40,29,False,False
4223851,gate_40,0,False,False
4224162,gate_40,1,False,False
4224413,gate_40,48,True,False
4224422,gate_40,29,False,False
4224513,gate_40,8,False,False
4224551,gate_40,26,True,False
4225299,gate_40,46,False,False
4225470,gate_40,18,True,False
4225549,gate_40,10,True,False
4225630,gate_40,19,False,False
4225634,gate_40,4,False,False
4225744,gate_40,30,False,True
4226024,gate_40,4,False,False
4226198,gate_40,26,True,False
4226454,gate_40,9,False,False
4226663,gate_40,5,False,False
4227437,gate_40,7,False,False
4228383,gate_40,29,False,False
4228595,gate_40,10,True,False
4228706,gate_40,4,False,False
4229205,gate_40,13,True,False
4229305,gate_40,67,False,False
4229575,gate_40,2,False,False
4229733,gate_40,4,False,False
4230312,gate_40,8,True,False
4230435,gate_40,11,True,False
4230788,gate_40,20,False,False
4230827,gate_40,23,False,False
4230852,gate_40,53,True,True
4231157,gate_40,2,False,False
4231313,gate_40,94,True,True
4231827,gate_40,17,True,True
4231991,gate_40,8,False,False
4232240,gate_40,9,False,False
4232684,gate_40,2,False,True
4232773,gate_40,10,True,False
4232950,gate_40,26,True,False
4233152,gate_40,95,True,True
4233232,gate_40,59,True,False
4233273,gate_40,15,False,False
4233280,gate_40,2,False,False
4233308,gate_40,2,False,False
4233919,gate_40,114,True,False
4233978,gate_40,20,False,False
4234159,gate_40,53,True,False
4234247,gate_40,0,False,False
4234442,gate_40,18,True,False
4234498,gate_40,10,False,False
4234563,gate_40,18,True,False
4234692,gate_40,26,True,False
4234703,gate_40,1,False,False
4235245,gate_40,16,False,False
4235556,gate_40,2,False,True
4235608,gate_40,3,False,False
4236763,gate_40,12,False,False
4236913,gate_40,1,False,False
4237386,gate_40,19,False,False
4237810,gate_40,78,True,False
4237929,gate_40,10,False,False
4238003,gate_40,19,False,False
4238099,gate_40,4,False,False
4238200,gate_40,29,False,False
4238492,gate_40,4,False,False
4238722,gate_40,6,False,False
4238909,gate_40,63,True,False
4238960,gate_40,27,True,False
4239233,gate_40,52,False,False
4239331,gate_40,10,False,False
4239502,gate_40,2,False,False
4240188,gate_40,80,True,False
4240661,gate_40,18,False,False
4240812,gate_40,4,False,False
4240817,gate_40,10,False,True
4240997,gate_40,16,False,False
4241210,gate_40,79,True,True
4241297,gate_40,27,False,False
4241808,gate_40,2,False,False
4241839,gate_40,21,True,False
4242533,gate_40,13,True,False
4242650,gate_40,36,True,True
4242834,gate_40,21,False,False
4242961,gate_40,67,False,False
4242963,gate_40,5,False,False
4243170,gate_40,0,False,False
4243361,gate_40,88,True,True
4243392,gate_40,22,True,False
4243436,gate_40,109,True,False
4244021,gate_40,45,True,False
4244610,gate_40,4,False,False
4244699,gate_40,106,True,True
4245114,gate_40,30,True,False
4245116,gate_40,15,False,False
4245217,gate_40,2,False,False
4245746,gate_40,18,True,False
4246102,gate_40,121,True,False
4246106,gate_40,6,True,False
4246166,gate_40,13,False,False
4246219,gate_40,32,True,False
4246226,gate_40,45,True,False
4246496,gate_40,7,False,False
4247584,gate_40,12,False,False
4247831,gate_40,1,False,False
4247851,gate_40,3,False,False
4248362,gate_40,3,False,False
4248848,gate_40,55,False,False
4249072,gate_40,4,False,False
4249244,gate_40,2,False,False
4249359,gate_40,118,True,False
4249884,gate_40,17,False,False
4250242,gate_40,39,True,False
4250286,gate_40,1,False,False
4250531,gate_40,18,False,False
4250982,gate_40,64,True,False
4251057,gate_40,11,True,False
4251908,gate_40,26,False,False
4251916,gate_40,4,False,False
4252247,gate_40,6,False,False
4252381,gate_40,41,True,False
4252709,gate_40,31,True,True
4252734,gate_40,0,False,False
4252758,gate_40,1,False,False
4252938,gate_40,47,True,False
4253152,gate_40,2,False,False
4253194,gate_40,86,True,False
4253494,gate_40,51,True,True
4254036,gate_40,47,True,False
4254074,gate_40,0,False,False
4254842,gate_40,2,False,False
4255009,gate_40,70,False,True
4255094,gate_40,18,True,False
4255401,gate_40,20,False,True
4255404,gate_40,7,False,False
4256512,gate_40,72,False,False
4256632,gate_40,57,True,False
4257029,gate_40,2,False,False
4257237,gate_40,8,False,False
4257699,gate_40,39,True,False
4257837,gate_40,3,False,False
4258037,gate_40,16,True,False
4258207,gate_40,75,False,False
4258616,gate_40,111,True,False
4259387,gate_40,4,False,False
4259392,gate_40,17,False,True
4259493,gate_40,57,True,False
4259978,gate_40,23,True,False
4260809,gate_40,56,True,False
4260921,gate_40,10,True,False
4260933,gate_40,5,False,False
4260976,gate_40,22,True,False
4261051,gate_40,34,True,False
4261099,gate_40,6,True,False
4261358,gate_40,37,False,False
4261911,gate_40,8,False,False
4262019,gate_40,5,False,False
4262252,gate_40,50,True,False
4262615,gate_40,6,False,False
4263217,gate_40,78,True,False
4263219,gate_40,21,True,False
4263698,gate_40,18,True,False
4263836,gate_40,87,True,False
4263898,gate_40,1,False,False
4263910,gate_40,2,False,True
4264140,gate_40,5,False,False
4264312,gate_40,9,False,False
4264326,gate_40,0,False,False
4265458,gate_40,13,False,False
4266956,gate_40,66,False,True
4266971,gate_40,48,True,False
4267008,gate_40,13,False,False
4267021,gate_40,18,True,False
4267100,gate_40,67,True,False
4267417,gate_40,2,False,False
4267500,gate_40,14,True,False
4267845,gate_40,3,False,False
4267922,gate_40,31,False,False
4268127,gate_40,0,False,False
4268511,gate_40,4,False,False
4268725,gate_40,2,False,False
4268918,gate_40,12,False,False
4269300,gate_40,20,True,False
4270190,gate_40,75,True,True
4270264,gate_40,62,False,False
4270707,gate_40,34,True,True
4270847,gate_40,7,False,False
4271011,gate_40,13,False,False
4271034,gate_40,1,False,False
4271245,gate_40,17,True,False
4271523,gate_40,54,False,False
4271574,gate_40,0,False,False
4272272,gate_40,3,False,False
4272300,gate_40,4,False,False
4272757,gate_40,8,False,False
4272837,gate_40,1,False,True
4272955,gate_40,2,False,False
4273065,gate_40,0,False,False
4273420,gate_40,83,True,True
4273457,gate_40,8,False,False
4273569,gate_40,18,False,False
4273766,gate_40,1,True,False
4274028,gate_40,18,True,False
4274153,gate_40,3,False,False
4275392,gate_40,69,False,True
4275427,gate_40,4,False,False
4275742,gate_40,7,False,True
4276054,gate_40,6,False,False
4276215,gate_40,22,False,False
4276501,gate_40,84,True,False
4276797,gate_40,3,False,False
4277047,gate_40,14,False,False
4277070,gate_40,12,False,False
4277134,gate_40,9,False,False
4277323,gate_40,62,True,False
4277418,gate_40,8,True,False
4277852,gate_40,37,False,False
4277899,gate_40,38,True,False
4278294,gate_40,9,False,False
4278799,gate_40,50,False,False
4279379,gate_40,20,False,False
4279474,gate_40,10,False,False
4279597,gate_40,21,False,False
4280606,gate_40,13,False,False
4280756,gate_40,94,True,False
4280828,gate_40,23,True,True
4281199,gate_40,19,True,False
4281334,gate_40,12,False,False
4281400,gate_40,19,True,True
4281677,gate_40,11,False,False
4282156,gate_40,40,True,False
4282293,gate_40,1,False,False
4283142,gate_40,2,False,False
4283226,gate_40,0,False,False
4283520,gate_40,112,True,True
4283528,gate_40,8,False,False
4284235,gate_40,0,False,False
4284529,gate_40,64,True,True
4284948,gate_40,3,False,False
4285451,gate_40,4,False,False
4285624,gate_40,43,False,False
4286102,gate_40,2,False,False
4286142,gate_40,3,False,False
4286158,gate_40,18,True,False
4286910,gate_40,7,False,False
4287021,gate_40,5,False,False
4287093,gate_40,30,True,False
4287182,gate_40,8,False,False
4287342,gate_40,9,False,False
4287413,gate_40,3,False,False
4287483,gate_40,31,False,False
4287902,gate_40,30,False,False
4287995,gate_40,15,False,False
4288028,gate_40,7,False,False
4288329,gate_40,44,True,False
4288986,gate_40,1,False,False
4289038,gate_40,51,False,False
4289250,gate_40,38,False,False
4289880,gate_40,3,False,False
4290204,gate_40,3,False,False
4290289,gate_40,47,True,False
4290856,gate_40,98,False,True
4291060,gate_40,29,False,False
4291315,gate_40,24,False,False
4291626,gate_40,74,True,True
4291685,gate_40,6,False,False
4291715,gate_40,4,False,False
4291787,gate_40,5,False,False
4292180,gate_40,47,False,False
4292641,gate_40,61,True,False
4292654,gate_40,13,False,False
4292947,gate_40,117,True,True
4292986,gate_40,13,True,False
4293213,gate_40,95,True,False
4293943,gate_40,42,True,False
4294025,gate_40,0,False,False
4294046,gate_40,1,False,False
4294152,gate_40,3,False,False
4294479,gate_40,8,False,False
4294625,gate_40,38,True,False
4294637,gate_40,0,False,False
4294747,gate_40,0,False,False
4295250,gate_40,77,False,True
4295313,gate_40,3,False,False
4295492,gate_40,94,True,False
4295645,gate_40,3,False,False
4295787,gate_40,4,False,False
4295860,gate_40,2,False,False
4296425,gate_40,22,True,False
4296463,gate_40,39,True,False
4296649,gate_40,12,False,False
4297401,gate_40,16,True,False
4297403,gate_40,1,False,False
4297707,gate_40,14,False,False
4297778,gate_40,0,False,False
4297887,gate_40,2,False,False
4297896,gate_40,0,False,False
4297929,gate_40,13,False,False
4298050,gate_40,45,True,False
4298118,gate_40,19,False,False
4298389,gate_40,2,False,False
4298763,gate_40,62,True,False
4298769,gate_40,34,True,True
4299161,gate_40,7,False,False
4299247,gate_40,11,False,False
4299900,gate_40,34,True,False
4300333,gate_40,71,False,False
4300757,gate_40,0,False,False
4301067,gate_40,4,False,False
4301071,gate_40,6,False,False
4301185,gate_40,1,False,False
4301233,gate_40,29,False,False
4301668,gate_40,7,False,False
4301855,gate_40,1,False,False
4302379,gate_40,35,True,True
4302504,gate_40,0,False,False
4302508,gate_40,21,True,True
4302595,gate_40,120,False,False
4302882,gate_40,16,False,False
4303226,gate_40,1,False,False
4303291,gate_40,42,True,True
4303995,gate_40,5,False,False
4304039,gate_40,86,True,True
4304142,gate_40,22,False,False
4305126,gate_40,6,False,False
4305550,gate_40,11,False,False
4305651,gate_40,3,False,False
4306203,gate_40,28,False,False
4306322,gate_40,70,False,False
4306668,gate_40,82,True,False
4306754,gate_40,2,False,False
4306780,gate_40,46,False,True
4306792,gate_40,10,False,False
4306830,gate_40,64,True,False
4306965,gate_40,9,False,False
4307088,gate_40,4,False,False
4307164,gate_40,4,False,False
4307384,gate_40,5,True,False
4307485,gate_40,15,False,False
4307812,gate_40,9,False,False
4308080,gate_40,7,True,False
4308135,gate_40,2,False,False
4308467,gate_40,6,False,False
4308766,gate_40,2,False,False
4308986,gate_40,15,True,False
4309011,gate_40,19,True,False
4309602,gate_40,88,True,True
4309653,gate_40,0,False,False
4309745,gate_40,15,False,True
4309759,gate_40,3,False,False
4310237,gate_40,36,True,False
4310265,gate_40,3,False,False
4310880,gate_40,23,True,False
4311726,gate_40,3,False,False
4311886,gate_40,36,True,False
4312545,gate_40,3,False,False
4312663,gate_40,1,False,False
4312878,gate_40,10,False,False
4313098,gate_40,41,True,False
4313137,gate_40,4,True,False
4313435,gate_40,67,True,True
4313625,gate_40,4,False,False
4313743,gate_40,8,False,False
4313786,gate_40,28,True,False
4313995,gate_40,1,False,False
4314015,gate_40,1,False,False
4314211,gate_40,15,True,True
4314267,gate_40,20,False,False
4314331,gate_40,27,False,False
4314345,gate_40,11,False,False
4314729,gate_40,9,False,False
4314812,gate_40,60,False,False
4315003,gate_40,40,True,False
4315127,gate_40,8,False,True
4315465,gate_40,48,True,False
4315612,gate_40,5,False,False
4315834,gate_40,25,True,False
4316105,gate_40,2,False,False
4316240,gate_40,74,False,True
4316761,gate_40,7,False,False
4316971,gate_40,31,True,False
4317696,gate_40,11,False,False
4317706,gate_40,76,True,False
4318103,gate_40,38,True,False
4318161,gate_40,0,False,False
4318761,gate_40,57,True,False
4319042,gate_40,4,False,False
4319221,gate_40,11,False,False
4319519,gate_40,19,True,False
4320002,gate_40,12,True,False
4320003,gate_40,5,False,False
4320342,gate_40,26,False,False
4320859,gate_40,2,True,False
4321003,gate_40,78,False,False
4321223,gate_40,2,False,False
4321291,gate_40,22,False,False
4321778,gate_40,45,True,False
4321824,gate_40,16,False,False
4322089,gate_40,7,False,False
4322504,gate_40,14,False,False
4322517,gate_40,34,True,True
4322549,gate_40,6,False,False
4322656,gate_40,23,False,False
4323144,gate_40,58,True,False
4323855,gate_40,43,True,False
4323932,gate_40,9,False,False
4324108,gate_40,4,False,False
4324316,gate_40,49,True,False
4324458,gate_40,12,True,False
4324532,gate_40,23,True,False
4324540,gate_40,69,True,False
4324778,gate_40,58,True,True
4324845,gate_40,15,False,False
4324970,gate_40,4,False,False
4325108,gate_40,4,True,False
4325166,gate_40,63,True,False
4325502,gate_40,40,True,False
4326111,gate_40,7,True,False
4326158,gate_40,8,False,False
4326459,gate_40,51,False,True
